Part ID,Part Name,Specification,Manufacturer,O_Bar_Code,Licence_Number,Price,Quantity,Category,F_Bar_Code
P2075,Tire,Spec 1075,Manufacturer C,5136069554,LIC7728,57.77,25,Alternator,
P2076,Alternator,Spec 1076,Manufacturer C,2580250030,LIC2079,368.28,4,Spark Plug,
P2077,Engine,Spec 1077,Manufacturer A,9681034716,LIC2169,184.28,43,Tire,
P2078,Tire,Spec 1078,Manufacturer A,8689139746,LIC6207,211.14,77,Engine,
P2079,Brake Pad,Spec 1079,Manufacturer C,7518211759,LIC8831,176.37,88,Battery,
P2080,Engine,Spec 1080,Manufacturer A,9318587368,LIC7226,497.2,60,Battery,
P2081,Battery,Spec 1081,Manufacturer A,8328035220,LIC2395,452.99,62,Alternator,
P2082,Spark Plug,Spec 1082,Manufacturer A,7797665457,LIC2398,197.55,81,Tire,
P2083,Engine,Spec 1083,Manufacturer A,8859004670,LIC1818,184.43,8,Battery,
P2084,Brake Pad,Spec 1084,Manufacturer A,7361260620,LIC4037,405.93,64,Alternator,
P2085,Brake Pad,Spec 1085,Manufacturer A,7788478857,LIC1605,403.87,38,Brake Pad,4.51739E+13
P2086,Tire,Spec 1086,Manufacturer C,8104197361,LIC7084,360.64,84,Battery,6.31048E+13
P2087,Tire,Spec 1087,Manufacturer C,7301400374,LIC1041,174.27,5,Tire,9.85769E+13
P2088,Alternator,Spec 1088,Manufacturer A,7484627787,LIC8707,166.04,98,Battery,4.78624E+13
P2089,Battery,Spec 1089,Manufacturer B,4200124347,LIC9384,183.95,23,Tire,4.53038E+13
P2090,Battery,Spec 1090,Manufacturer C,8655800766,LIC3991,118.19,78,Brake Pad,8.69441E+13
P2091,Brake Pad,Spec 1091,Manufacturer C,8499920867,LIC2191,372.56,56,Engine,2.70901E+13
P2092,Brake Pad,Spec 1092,Manufacturer A,4689278952,LIC8626,51.3,9,Tire,7.38922E+13
P2093,Battery,Spec 1093,Manufacturer C,7030308513,LIC3885,294.15,41,Battery,4.45488E+13
P2094,Battery,Spec 1094,Manufacturer B,9202788546,LIC5982,492.58,40,Engine,2.08238E+13
P2095,Engine,Spec 1095,Manufacturer B,7159193490,LIC4071,203.04,1,Battery,2.30917E+13
P2096,Spark Plug,Spec 1096,Manufacturer B,1770221687,LIC6254,272.34,56,Engine,
P2097,Spark Plug,Spec 1097,Manufacturer C,7689535634,LIC9547,366.43,71,Spark Plug,
P2098,Battery,Spec 1098,Manufacturer B,9037825255,LIC9730,221.4,34,Engine,
P2099,Battery,Spec 1099,Manufacturer B,2613231862,LIC5393,364.45,59,Brake Pad,
P2100,Engine,Spec 1100,Manufacturer A,1553568096,LIC8744,193.1,98,Spark Plug,6.51787E+13
P2101,Spark Plug,Spec 1101,Manufacturer C,1412823032,LIC5069,445.42,88,Battery,2.87189E+13
P2102,Battery,Spec 1102,Manufacturer C,4338952991,LIC7546,331.84,97,Engine,8.44899E+13
P2103,Brake Pad,Spec 1103,Manufacturer A,6434578568,LIC7324,387.14,3,Spark Plug,2.9604E+13
P2104,Alternator,Spec 1104,Manufacturer C,3075055855,LIC5204,333.81,37,Engine,4.61861E+13
P2105,Alternator,Spec 1105,Manufacturer C,6315022869,LIC2532,173.64,23,Battery,6.54536E+13
P2106,Tire,Spec 1106,Manufacturer A,7335275409,LIC8359,444.48,21,Brake Pad,3.12653E+13
P2107,Engine,Spec 1107,Manufacturer B,8080925822,LIC1953,498.79,52,Engine,7.371E+13
P2108,Tire,Spec 1108,Manufacturer B,4463410983,LIC8936,198.61,57,Alternator,3.46972E+13
P2109,Battery,Spec 1109,Manufacturer C,2158365582,LIC4321,438.5,95,Battery,7.58714E+13
P2110,Alternator,Spec 1110,Manufacturer B,4667157694,LIC5137,180.6,22,Brake Pad,4.4444E+13
P2111,Brake Pad,Spec 1111,Manufacturer C,3825694995,LIC6542,63.47,34,Battery,3.43652E+13
P2112,Engine,Spec 1112,Manufacturer A,4234249082,LIC7018,494.76,36,Engine,3.30673E+13
P2113,Tire,Spec 1113,Manufacturer A,3358019682,LIC5852,360.6,47,Engine,4.32444E+13
P2114,Battery,Spec 1114,Manufacturer B,6930151831,LIC6568,439.2,60,Battery,5.55722E+13
P2115,Engine,Spec 1115,Manufacturer B,8941831668,LIC7653,357.1,24,Alternator,2.20611E+13
P2116,Tire,Spec 1116,Manufacturer C,6839533003,LIC6688,249.61,96,Engine,1.37664E+13
P2117,Brake Pad,Spec 1117,Manufacturer C,4711882012,LIC8208,116.57,24,Battery,2.11041E+12
P2118,Spark Plug,Spec 1118,Manufacturer B,8451699653,LIC3049,317.17,10,Brake Pad,3.74537E+13
P2119,Tire,Spec 1119,Manufacturer A,9749833630,LIC4100,294.26,31,Battery,
P2120,Spark Plug,Spec 1120,Manufacturer B,2209757204,LIC8445,449.56,39,Brake Pad,
P2121,Engine,Spec 1121,Manufacturer A,9642127142,LIC4196,359.43,74,Alternator,
P2122,Tire,Spec 1122,Manufacturer B,1367721018,LIC8175,447.43,47,Battery,
P2123,Engine,Spec 1123,Manufacturer C,3849011495,LIC5862,454.25,66,Spark Plug,
P2124,Battery,Spec 1124,Manufacturer A,4376220906,LIC1162,295.07,22,Tire,6.34525E+13
P2125,Tire,Spec 1125,Manufacturer B,1837976368,LIC2653,284.31,85,Battery,3.07298E+13
P2126,Battery,Spec 1126,Manufacturer B,8273475620,LIC6621,84.28,36,Battery,8.19898E+13
P2127,Brake Pad,Spec 1127,Manufacturer B,9418745991,LIC1061,273.45,5,Alternator,9.75789E+13
P2128,Battery,Spec 1128,Manufacturer B,4980914388,LIC1347,52.28,59,Battery,9.89785E+11
P2129,Tire,Spec 1129,Manufacturer C,5104764992,LIC8087,67.25,59,Engine,7.12662E+13
P2130,Alternator,Spec 1130,Manufacturer B,8878512566,LIC5232,493.13,74,Battery,2.62639E+12
P2131,Battery,Spec 1131,Manufacturer B,9200205958,LIC1827,148.36,53,Spark Plug,6.91021E+13
P2132,Alternator,Spec 1132,Manufacturer A,5864707950,LIC5377,471.08,17,Engine,5.69092E+13
P2133,Brake Pad,Spec 1133,Manufacturer B,4499325659,LIC4632,299.94,47,Engine,6.20318E+13
P2134,Battery,Spec 1134,Manufacturer A,7779351389,LIC1504,330.54,4,Spark Plug,6.05745E+13
P2135,Brake Pad,Spec 1135,Manufacturer C,5458177557,LIC4159,452.56,65,Engine,3.02091E+13
P2136,Brake Pad,Spec 1136,Manufacturer B,1482735474,LIC4663,75.5,32,Tire,6.48275E+13
P2137,Engine,Spec 1137,Manufacturer C,1844519886,LIC7420,259.51,74,Battery,2.90614E+13
P2138,Alternator,Spec 1138,Manufacturer C,6154807205,LIC9948,317.46,72,Brake Pad,8.95606E+13
P2139,Battery,Spec 1139,Manufacturer A,1328446314,LIC9563,261.05,55,Engine,5.99266E+13
P2140,Spark Plug,Spec 1140,Manufacturer C,7380742649,LIC6716,399.24,74,Spark Plug,
P2141,Spark Plug,Spec 1141,Manufacturer B,2203823641,LIC8953,450.71,72,Alternator,
P2142,Engine,Spec 1142,Manufacturer C,6204298018,LIC3227,306.42,38,Brake Pad,
P2143,Engine,Spec 1143,Manufacturer B,5070170031,LIC7546,245.7,99,Spark Plug,7.46031E+13
P2144,Tire,Spec 1144,Manufacturer B,4417492439,LIC8482,69.7,73,Brake Pad,9.54173E+13
P2145,Spark Plug,Spec 1145,Manufacturer A,1986661002,LIC4949,98.77,5,Battery,4.66231E+13
P2146,Spark Plug,Spec 1146,Manufacturer B,6644340364,LIC2521,483.99,85,Brake Pad,8.92045E+13
P2147,Brake Pad,Spec 1147,Manufacturer C,3312833695,LIC1612,248.15,54,Brake Pad,6.28283E+13
P2148,Brake Pad,Spec 1148,Manufacturer C,7833876990,LIC8901,389.65,34,Alternator,1.96833E+13
P2149,Brake Pad,Spec 1149,Manufacturer B,4589231995,LIC4923,436.27,79,Tire,9.73111E+13
P2150,Tire,Spec 1150,Manufacturer C,7761953735,LIC6294,292.88,85,Tire,8.41124E+13
P2151,Spark Plug,Spec 1151,Manufacturer B,6138824530,LIC1033,477.22,79,Brake Pad,2.40084E+13
P2152,Brake Pad,Spec 1152,Manufacturer C,2052809817,LIC9519,453.7,37,Tire,3.71003E+13
P2153,Spark Plug,Spec 1153,Manufacturer A,6811712747,LIC1281,324.23,81,Spark Plug,
P2154,Engine,Spec 1154,Manufacturer C,9282998468,LIC6904,70.96,33,Alternator,
P2155,Spark Plug,Spec 1155,Manufacturer B,9190463763,LIC1537,479.36,19,Tire,
P2156,Tire,Spec 1156,Manufacturer A,4784329196,LIC8994,93.14,63,Alternator,
P2157,Engine,Spec 1157,Manufacturer B,8654470321,LIC5768,457.34,4,Spark Plug,
P2158,Spark Plug,Spec 1158,Manufacturer C,6454724376,LIC6908,485.08,17,Battery,5.40583E+12
P2159,Engine,Spec 1159,Manufacturer B,3558412750,LIC6710,428.02,84,Alternator,4.91695E+13
P2160,Engine,Spec 1160,Manufacturer B,2554086666,LIC7276,393.23,61,Brake Pad,2.24165E+13
P2161,Brake Pad,Spec 1161,Manufacturer B,6617247294,LIC2859,226.72,46,Spark Plug,2.64317E+13
P2162,Tire,Spec 1162,Manufacturer A,8057762804,LIC6217,152.54,91,Alternator,2.57211E+13
P2163,Engine,Spec 1163,Manufacturer A,9740653819,LIC6917,254.48,41,Tire,7.87669E+13
P2164,Alternator,Spec 1164,Manufacturer A,4660041752,LIC5558,467.49,66,Engine,9.50668E+13
P2165,Engine,Spec 1165,Manufacturer B,8224026210,LIC2817,56.35,89,Spark Plug,2.86398E+13
P2166,Alternator,Spec 1166,Manufacturer C,3600654189,LIC8442,458.51,77,Brake Pad,7.59719E+13
P2167,Battery,Spec 1167,Manufacturer B,3432368371,LIC9954,182.37,74,Spark Plug,8.36695E+13
P2168,Battery,Spec 1168,Manufacturer A,7727787039,LIC3218,269.68,25,Brake Pad,8.99155E+13
P2169,Alternator,Spec 1169,Manufacturer C,6119701751,LIC1453,332.58,48,Spark Plug,9.63342E+13
P2170,Brake Pad,Spec 1170,Manufacturer B,3479237583,LIC3150,345.58,34,Battery,8.69965E+13
P2171,Battery,Spec 1171,Manufacturer A,1082536582,LIC8047,54.79,10,Engine,7.72819E+13
P2172,Brake Pad,Spec 1172,Manufacturer A,6061259336,LIC4098,304.87,28,Alternator,6.14544E+13
P2173,Tire,Spec 1173,Manufacturer B,3689108565,LIC4283,262.76,44,Spark Plug,7.05453E+13
P2174,Brake Pad,Spec 1174,Manufacturer C,9381062539,LIC4611,378.92,96,Alternator,5.25714E+13
P2175,Tire,Spec 1175,Manufacturer C,2257013310,LIC4759,241.59,25,Spark Plug,
P2176,Alternator,Spec 1176,Manufacturer A,5398461917,LIC4088,422.25,53,Brake Pad,
P2177,Battery,Spec 1177,Manufacturer C,3053527258,LIC1571,245.41,88,Spark Plug,4.12698E+12
P2178,Alternator,Spec 1178,Manufacturer A,7001545455,LIC4317,406.21,35,Tire,2.73609E+13
P2179,Battery,Spec 1179,Manufacturer C,1169175780,LIC9992,325.24,61,Brake Pad,2.36336E+13
P2180,Spark Plug,Spec 1180,Manufacturer A,5394106455,LIC6108,413.56,91,Engine,
P2181,Engine,Spec 1181,Manufacturer C,6055596779,LIC6518,59.83,87,Brake Pad,
P2182,Engine,Spec 1182,Manufacturer A,8094337004,LIC6470,130.57,46,Brake Pad,
P2183,Brake Pad,Spec 1183,Manufacturer B,5168934468,LIC1926,295.63,92,Tire,
P2184,Tire,Spec 1184,Manufacturer C,1712370205,LIC9959,329.54,40,Alternator,1.65557E+13
P2185,Spark Plug,Spec 1185,Manufacturer B,8035981641,LIC3394,94.77,86,Tire,8.29221E+13
P2186,Tire,Spec 1186,Manufacturer A,2684710380,LIC8950,181.11,94,Brake Pad,1.98908E+12
P2187,Engine,Spec 1187,Manufacturer C,7678459869,LIC1684,424.5,76,Brake Pad,5.76477E+13
P2188,Brake Pad,Spec 1188,Manufacturer A,2316393938,LIC3701,262.67,3,Brake Pad,5.45872E+13
P2189,Alternator,Spec 1189,Manufacturer C,2651770068,LIC2606,67.97,79,Battery,5.04205E+13
P2190,Battery,Spec 1190,Manufacturer B,2103782485,LIC1867,214.68,82,Spark Plug,1.648E+13
P2191,Engine,Spec 1191,Manufacturer A,7450898540,LIC4024,246.39,31,Tire,3.5667E+13
P2192,Tire,Spec 1192,Manufacturer A,2662467913,LIC9412,435.8,43,Battery,2.6148E+13
P2193,Spark Plug,Spec 1193,Manufacturer C,3282544292,LIC1991,448.89,92,Engine,6.08913E+13
P2194,Spark Plug,Spec 1194,Manufacturer A,7016829948,LIC2524,342.62,3,Engine,9.52964E+13
P2195,Engine,Spec 1195,Manufacturer A,3368381495,LIC3002,356.48,7,Spark Plug,3.59701E+13
P2196,Alternator,Spec 1196,Manufacturer C,8184426398,LIC9719,187.47,75,Battery,7.30456E+13
P2197,Brake Pad,Spec 1197,Manufacturer B,7219780469,LIC8326,111.13,38,Battery,4.35296E+13
P2198,Engine,Spec 1198,Manufacturer C,5296748481,LIC4246,471.56,17,Tire,5.425E+13
P2199,Brake Pad,Spec 1199,Manufacturer C,8735603962,LIC4636,404.25,58,Spark Plug,9.84227E+13
P2200,Tire,Spec 1200,Manufacturer B,1149970025,LIC9056,354.51,17,Battery,7.77296E+13
P2201,Engine,Spec 1201,Manufacturer A,8952646706,LIC4185,178.57,98,Engine,
P2202,Tire,Spec 1202,Manufacturer B,4103273709,LIC4493,311.74,92,Battery,
P2203,Tire,Spec 1203,Manufacturer B,8002139848,LIC4645,135.46,86,Alternator,7.75589E+13
P2204,Battery,Spec 1204,Manufacturer A,8331863466,LIC7228,186.25,70,Brake Pad,7.06215E+13
P2205,Brake Pad,Spec 1205,Manufacturer C,9241091554,LIC6834,150.47,98,Spark Plug,8.07916E+13
P2206,Alternator,Spec 1206,Manufacturer B,3706441042,LIC8154,409.44,12,Spark Plug,5.81987E+13
P2207,Alternator,Spec 1207,Manufacturer B,8412134773,LIC4794,400.04,52,Alternator,2.04326E+13
P2208,Spark Plug,Spec 1208,Manufacturer C,4108795955,LIC1384,327.14,43,Spark Plug,2.49034E+13
P2209,Alternator,Spec 1209,Manufacturer C,1711157511,LIC1345,83.19,22,Engine,2.33089E+13
P2210,Battery,Spec 1210,Manufacturer B,1507851884,LIC4884,450.87,98,Engine,2.75241E+13
P2211,Spark Plug,Spec 1211,Manufacturer B,2411163373,LIC8864,51.04,97,Battery,2.81267E+13
P2212,Spark Plug,Spec 1212,Manufacturer A,8113712640,LIC9169,137.46,94,Alternator,7.60023E+13
P2213,Battery,Spec 1213,Manufacturer C,8970543179,LIC2688,433.79,78,Brake Pad,
P2214,Engine,Spec 1214,Manufacturer A,6826927560,LIC8387,211.35,44,Brake Pad,
P2215,Alternator,Spec 1215,Manufacturer A,2729050885,LIC6845,252.31,13,Engine,4.86034E+13
P2216,Engine,Spec 1216,Manufacturer A,9800355710,LIC8355,361.33,37,Alternator,9.25606E+13
P2217,Tire,Spec 1217,Manufacturer A,6569384284,LIC3847,236.61,50,Tire,9.70549E+13
P2218,Spark Plug,Spec 1218,Manufacturer C,2808151554,LIC7775,111.69,31,Tire,9.94571E+13
P2219,Alternator,Spec 1219,Manufacturer A,7736011795,LIC2688,207,84,Spark Plug,4.33013E+13
P2220,Tire,Spec 1220,Manufacturer B,1774878273,LIC7289,406.69,13,Battery,2.10415E+13
P2221,Brake Pad,Spec 1221,Manufacturer B,8821397668,LIC9111,152.31,81,Spark Plug,3.08212E+12
P2222,Spark Plug,Spec 1222,Manufacturer C,2550389202,LIC8833,79.73,53,Alternator,7.64937E+13
P2223,Spark Plug,Spec 1223,Manufacturer B,2888487366,LIC7967,451.71,80,Alternator,
P2224,Engine,Spec 1224,Manufacturer B,1911824704,LIC3364,132.16,40,Battery,
P2225,Brake Pad,Spec 1225,Manufacturer B,1709706395,LIC5196,100.49,50,Spark Plug,
P2226,Engine,Spec 1226,Manufacturer B,5256443193,LIC8813,301.73,95,Engine,9.72328E+13
P2227,Battery,Spec 1227,Manufacturer A,8618598071,LIC9292,336.11,10,Alternator,5.62195E+13
P2228,Tire,Spec 1228,Manufacturer B,3373583706,LIC2189,405.2,10,Tire,1.1444E+13
P2229,Tire,Spec 1229,Manufacturer B,6934693747,LIC7333,257.65,8,Battery,7.67051E+13
P2230,Battery,Spec 1230,Manufacturer C,6848884798,LIC8296,452.86,61,Alternator,
P2231,Battery,Spec 1231,Manufacturer B,4415983439,LIC3568,58.17,26,Battery,
P2232,Engine,Spec 1232,Manufacturer B,9985381870,LIC9433,145.94,42,Battery,4.04173E+13
P2233,Brake Pad,Spec 1233,Manufacturer B,6307126364,LIC8174,239.78,78,Battery,5.41836E+13
P2234,Spark Plug,Spec 1234,Manufacturer A,3436418657,LIC9180,351.72,84,Tire,2.85843E+13
P2235,Spark Plug,Spec 1235,Manufacturer B,4878409504,LIC8054,261.6,67,Alternator,2.01202E+13
P2236,Alternator,Spec 1236,Manufacturer A,2208072412,LIC6188,246.97,87,Alternator,9.24813E+13
P2237,Battery,Spec 1237,Manufacturer C,7264375452,LIC9053,408.21,88,Alternator,5.26223E+13
P2238,Battery,Spec 1238,Manufacturer A,1833258829,LIC8357,446.15,1,Tire,6.07727E+13
P2239,Tire,Spec 1239,Manufacturer A,4937617143,LIC5008,140.95,48,Alternator,1.67158E+13
P2240,Battery,Spec 1240,Manufacturer C,8496736461,LIC2558,411.84,50,Tire,4.32299E+13
P2241,Brake Pad,Spec 1241,Manufacturer C,5477168548,LIC6805,222.54,19,Battery,9.10519E+13
P2242,Battery,Spec 1242,Manufacturer A,1964432820,LIC3266,151.94,42,Tire,8.51941E+13
P2243,Battery,Spec 1243,Manufacturer A,6809674112,LIC1017,340.84,67,Tire,3.05235E+13
P2244,Tire,Spec 1244,Manufacturer C,2081555751,LIC8920,372.33,29,Engine,2.24841E+13
P2245,Engine,Spec 1245,Manufacturer A,5074929458,LIC4058,417.97,15,Battery,6.09093E+13
P2246,Battery,Spec 1246,Manufacturer A,7023064524,LIC9473,253.77,8,Brake Pad,5.49168E+13
P2247,Battery,Spec 1247,Manufacturer A,6784431472,LIC9034,318.69,100,Spark Plug,
P2248,Tire,Spec 1248,Manufacturer B,1214439646,LIC6923,312.45,20,Brake Pad,
P2249,Tire,Spec 1249,Manufacturer B,7175758768,LIC3699,478.07,57,Engine,8.65041E+13
P2250,Brake Pad,Spec 1250,Manufacturer C,4181921307,LIC9528,249.64,78,Engine,9.66795E+13
P2251,Brake Pad,Spec 1251,Manufacturer A,6733580431,LIC7811,91.11,74,Spark Plug,6.71478E+13
P2252,Tire,Spec 1252,Manufacturer C,4465907525,LIC5726,455.45,11,Engine,8.89797E+13
P2253,Battery,Spec 1253,Manufacturer C,9638994634,LIC8860,337.06,1,Brake Pad,8.70947E+13
P2254,Brake Pad,Spec 1254,Manufacturer A,6021711105,LIC5432,184.05,21,Engine,2.86821E+13
P2255,Brake Pad,Spec 1255,Manufacturer B,1524959652,LIC1768,188.83,89,Spark Plug,2.42718E+13
P2256,Alternator,Spec 1256,Manufacturer C,4766684937,LIC9189,103.5,30,Alternator,1.19675E+12
P2257,Spark Plug,Spec 1257,Manufacturer C,6105097701,LIC4846,205.87,40,Brake Pad,1.83901E+13
P2258,Alternator,Spec 1258,Manufacturer A,8702459279,LIC8396,212.28,99,Spark Plug,8.31674E+13
P2259,Alternator,Spec 1259,Manufacturer B,5575016629,LIC1955,223.53,61,Brake Pad,1.00052E+13
P2260,Spark Plug,Spec 1260,Manufacturer A,5448364526,LIC3311,118.07,38,Brake Pad,
P2261,Battery,Spec 1261,Manufacturer C,4826181696,LIC1706,387.86,9,Brake Pad,
P2262,Tire,Spec 1262,Manufacturer B,5494539524,LIC9098,387.3,31,Spark Plug,
P2263,Spark Plug,Spec 1263,Manufacturer B,9391099450,LIC7177,498.77,46,Brake Pad,6.27636E+13
P2264,Battery,Spec 1264,Manufacturer C,9016763821,LIC7379,130.43,35,Engine,3.79348E+13
P2265,Engine,Spec 1265,Manufacturer A,3621429062,LIC9587,474.97,71,Brake Pad,7.54834E+13
P2266,Spark Plug,Spec 1266,Manufacturer C,8206688196,LIC1007,449.29,25,Battery,6.70475E+13
P2267,Brake Pad,Spec 1267,Manufacturer A,7355553267,LIC9496,313.24,62,Spark Plug,5.22579E+13
P2268,Brake Pad,Spec 1268,Manufacturer A,1794906875,LIC7773,444.13,89,Alternator,9.35483E+13
P2269,Brake Pad,Spec 1269,Manufacturer A,9471500582,LIC1878,380.44,11,Alternator,9.8466E+12
P2270,Brake Pad,Spec 1270,Manufacturer C,6892440814,LIC9170,179.91,95,Tire,1.7282E+13
P2271,Alternator,Spec 1271,Manufacturer B,9465295385,LIC3905,217.53,64,Spark Plug,5.4687E+13
P2272,Engine,Spec 1272,Manufacturer C,9497402044,LIC3479,103.83,64,Spark Plug,7.80054E+13
P2273,Engine,Spec 1273,Manufacturer C,4118006655,LIC2390,175.67,20,Engine,8.23732E+13
P2274,Brake Pad,Spec 1274,Manufacturer A,4198764686,LIC5376,394.49,58,Engine,9.70294E+12
P2275,Tire,Spec 1275,Manufacturer C,6384529662,LIC5440,337.14,93,Engine,3.52751E+13
P2276,Battery,Spec 1276,Manufacturer A,6445065410,LIC7815,375.9,93,Tire,
P2277,Brake Pad,Spec 1277,Manufacturer A,6696683066,LIC9756,242.39,34,Spark Plug,
P2278,Engine,Spec 1278,Manufacturer C,1799220420,LIC1813,81.93,51,Brake Pad,
P2279,Tire,Spec 1279,Manufacturer A,9238662708,LIC4813,157.74,21,Brake Pad,
P2280,Spark Plug,Spec 1280,Manufacturer C,8916608395,LIC2340,461.2,50,Battery,6.26645E+13
P2281,Battery,Spec 1281,Manufacturer C,1120672904,LIC3376,203.38,84,Alternator,4.10484E+13
P2282,Battery,Spec 1282,Manufacturer C,3386106316,LIC8974,468.74,76,Battery,2.54234E+13
P2283,Alternator,Spec 1283,Manufacturer A,7337926337,LIC8559,204.59,77,Spark Plug,7.17776E+13
P2284,Spark Plug,Spec 1284,Manufacturer C,8142560958,LIC9594,461.61,54,Tire,9.55811E+13
P2285,Alternator,Spec 1285,Manufacturer C,9392135318,LIC1357,63.37,31,Brake Pad,9.81063E+13
P2286,Engine,Spec 1286,Manufacturer C,8138553119,LIC8990,173.12,40,Engine,4.82665E+13
P2287,Brake Pad,Spec 1287,Manufacturer A,7193595619,LIC2651,186.14,95,Tire,7.77576E+13
P2288,Spark Plug,Spec 1288,Manufacturer B,7976837110,LIC8190,350.34,70,Tire,5.03435E+13
P2289,Engine,Spec 1289,Manufacturer C,3849517355,LIC3238,107.13,90,Battery,4.51706E+13
P2290,Battery,Spec 1290,Manufacturer A,6080112270,LIC8043,398.88,99,Tire,3.89241E+13
P2291,Alternator,Spec 1291,Manufacturer C,6453662852,LIC8539,223.1,31,Engine,
P2292,Battery,Spec 1292,Manufacturer B,2900114075,LIC3009,233.52,42,Battery,
P2293,Tire,Spec 1293,Manufacturer A,9273863044,LIC3265,76.51,12,Engine,
P2294,Engine,Spec 1294,Manufacturer A,1962959968,LIC8249,494.71,76,Engine,1.93456E+13
P2295,Tire,Spec 1295,Manufacturer C,5740748984,LIC9506,396.55,30,Brake Pad,2.48068E+13
P2296,Spark Plug,Spec 1296,Manufacturer B,5070220518,LIC6111,408.6,57,Spark Plug,2.98477E+13
P2297,Engine,Spec 1297,Manufacturer A,8374446681,LIC8381,344.17,82,Brake Pad,6.86993E+13
P2298,Tire,Spec 1298,Manufacturer B,6069514307,LIC8326,230.65,64,Brake Pad,6.27885E+13
P2299,Brake Pad,Spec 1299,Manufacturer C,4178285362,LIC5684,200.87,100,Spark Plug,7.04525E+13
P2300,Battery,Spec 1300,Manufacturer C,2983527352,LIC5755,107.71,53,Brake Pad,3.00962E+12
P2301,Tire,Spec 1301,Manufacturer C,6333487004,LIC3622,114.12,10,Engine,9.95017E+13
P2302,Brake Pad,Spec 1302,Manufacturer C,1514648895,LIC3829,405.65,63,Battery,6.9946E+13
P2303,Brake Pad,Spec 1303,Manufacturer B,7881961625,LIC9090,148.76,54,Brake Pad,9.25181E+13
P2304,Brake Pad,Spec 1304,Manufacturer B,2174151668,LIC9592,174.62,87,Tire,7.64309E+13
P2305,Engine,Spec 1305,Manufacturer C,4670298097,LIC2493,206.13,100,Alternator,4.19854E+13
P2306,Battery,Spec 1306,Manufacturer A,5907420268,LIC3709,53.96,100,Engine,6.68282E+13
P2307,Brake Pad,Spec 1307,Manufacturer C,3210539046,LIC5238,76.02,11,Tire,5.93362E+13
P2308,Battery,Spec 1308,Manufacturer C,8993013651,LIC9720,350.66,75,Engine,4.89893E+13
P2309,Battery,Spec 1309,Manufacturer B,2313137307,LIC7560,262.2,39,Alternator,5.10945E+13
P2310,Alternator,Spec 1310,Manufacturer C,4882482718,LIC6801,455.01,66,Battery,7.62565E+13
P2311,Engine,Spec 1311,Manufacturer A,5693392754,LIC8774,470.4,42,Engine,8.14257E+12
P2312,Battery,Spec 1312,Manufacturer C,4838512471,LIC1699,54.94,56,Alternator,1.46896E+13
P2313,Alternator,Spec 1313,Manufacturer B,4192606601,LIC6051,491.95,34,Spark Plug,1.75713E+13
P2314,Alternator,Spec 1314,Manufacturer B,6200368086,LIC1893,407.94,19,Battery,
P2315,Tire,Spec 1315,Manufacturer B,9548833776,LIC1292,136.96,77,Battery,2.15569E+13
P2316,Spark Plug,Spec 1316,Manufacturer A,6005321730,LIC3203,386.92,31,Engine,8.88072E+13
P2317,Engine,Spec 1317,Manufacturer A,7406476383,LIC3044,288.34,81,Engine,9.62128E+13
P2318,Brake Pad,Spec 1318,Manufacturer B,8496602133,LIC8329,347.64,79,Alternator,8.80448E+13
P2319,Tire,Spec 1319,Manufacturer C,7642754907,LIC2547,431.41,73,Battery,2.9826E+13
P2320,Brake Pad,Spec 1320,Manufacturer B,6056399772,LIC1206,474.17,77,Spark Plug,7.60609E+13
P2321,Tire,Spec 1321,Manufacturer A,7256060964,LIC6429,297.2,37,Spark Plug,5.61627E+13
P2322,Alternator,Spec 1322,Manufacturer C,8520599342,LIC3418,62.64,29,Engine,9.9311E+13
P2323,Spark Plug,Spec 1323,Manufacturer B,8422930254,LIC4698,378.87,80,Spark Plug,8.97817E+13
P2324,Battery,Spec 1324,Manufacturer B,6595964751,LIC6728,137.51,4,Brake Pad,6.09613E+12
P2325,Battery,Spec 1325,Manufacturer C,3584674676,LIC8408,195.22,32,Battery,5.18613E+13
P2326,Battery,Spec 1326,Manufacturer A,4855549152,LIC2652,244.57,43,Alternator,5.77508E+13
P2327,Spark Plug,Spec 1327,Manufacturer B,9967382856,LIC4967,461.52,94,Alternator,1.26839E+13
P2328,Brake Pad,Spec 1328,Manufacturer A,1830630736,LIC3953,413.17,70,Engine,
P2329,Alternator,Spec 1329,Manufacturer B,6690422089,LIC8504,466.34,98,Battery,
P2330,Engine,Spec 1330,Manufacturer A,5044065947,LIC8754,473.25,1,Engine,
P2331,Battery,Spec 1331,Manufacturer C,5770652647,LIC9762,383.26,91,Tire,6.903E+13
P2332,Battery,Spec 1332,Manufacturer A,3851276909,LIC1818,391.99,87,Battery,2.72699E+13
P2333,Battery,Spec 1333,Manufacturer C,9109375940,LIC4523,71.32,53,Spark Plug,3.83172E+13
P2334,Battery,Spec 1334,Manufacturer C,5248513327,LIC4463,340.28,78,Alternator,9.06255E+13
P2335,Spark Plug,Spec 1335,Manufacturer C,3813449234,LIC6796,92.92,73,Alternator,9.36222E+12
P2336,Battery,Spec 1336,Manufacturer B,5040050084,LIC4132,243.39,51,Tire,7.91915E+13
P2337,Spark Plug,Spec 1337,Manufacturer A,7817180337,LIC6681,169.58,19,Brake Pad,4.76805E+13
P2338,Brake Pad,Spec 1338,Manufacturer A,6267669780,LIC4542,151.76,17,Brake Pad,8.37583E+13
